@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
1471,'2026/01/20 13:52:54:703',7,0.835235,0.535761,0,0.802921,0.491116,-0.02516,0.803215,0.4143,-0.036179,0.840245,0.357531,-0.045822,0.874401,0.32077,-0.053785,0.81862,0.339333,-0.01971,0.814656,0.252907,-0.043382,0.813676,0.197006,-0.056026,0.814912,0.150947,-0.063734,0.85611,0.349198,-0.022185,0.882289,0.279193,-0.057675,0.875118,0.297574,-0.06756,0.866589,0.318819,-0.063401,0.884943,0.374801,-0.028089,0.895779,0.364513,-0.062686,0.87026,0.408796,-0.058766,0.856513,0.428943,-0.045031,0.905574,0.410733,-0.036395,0.9066,0.408221,-0.056265,0.884393,0.442496,-0.049454,0.873299,0.456319,-0.038414,1
1472,'2026/01/20 13:52:54:746',7,0.835197,0.523285,0,0.802733,0.478752,-0.025101,0.803073,0.399157,-0.03563,0.83922,0.337396,-0.044919,0.873222,0.294963,-0.052472,0.816412,0.327293,-0.018014,0.81104,0.24049,-0.041339,0.809253,0.185508,-0.05343,0.811186,0.139605,-0.06075,0.853492,0.336844,-0.020571,0.878486,0.268105,-0.056656,0.86957,0.290645,-0.066334,0.861417,0.313141,-0.061734,0.882199,0.362036,-0.026691,0.894285,0.350284,-0.06219,0.867452,0.398088,-0.057412,0.854162,0.417869,-0.042786,0.903634,0.397885,-0.035125,0.906192,0.391607,-0.055226,0.882823,0.428436,-0.047515,0.871215,0.442758,-0.035687,1
1473,'2026/01/20 13:52:54:779',7,0.830832,0.510515,0,0.80042,0.463071,-0.022946,0.803147,0.380025,-0.033025,0.839177,0.318855,-0.042578,0.87282,0.276277,-0.050779,0.814911,0.317304,-0.016407,0.809415,0.231039,-0.039037,0.807188,0.175985,-0.051168,0.808424,0.13023,-0.058703,0.852656,0.329008,-0.020314,0.877057,0.258998,-0.056385,0.864868,0.285766,-0.065741,0.854296,0.314271,-0.060766,0.88235,0.355459,-0.027585,0.887103,0.336529,-0.061784,0.858704,0.384231,-0.055378,0.846601,0.408376,-0.039787,0.903657,0.391167,-0.0371,0.901643,0.373546,-0.055121,0.877835,0.409106,-0.045077,0.868568,0.427461,-0.031948,1
1474,'2026/01/20 13:52:54:826',7,0.833839,0.511061,0,0.802262,0.468017,-0.022453,0.800889,0.386044,-0.031945,0.836258,0.325248,-0.041147,0.871254,0.287606,-0.048876,0.814777,0.314818,-0.013982,0.809568,0.230044,-0.037303,0.806667,0.1755,-0.049552,0.808003,0.129541,-0.057187,0.851394,0.326904,-0.017903,0.876373,0.260129,-0.055419,0.864414,0.295471,-0.064687,0.856136,0.325242,-0.059211,0.88061,0.352624,-0.025385,0.887716,0.334814,-0.061447,0.859903,0.384095,-0.055174,0.848935,0.404776,-0.039266,0.902778,0.387945,-0.034994,0.902771,0.371589,-0.05422,0.879186,0.407244,-0.044684,0.869654,0.422315,-0.031718,1
1475,'2026/01/20 13:52:54:872',7,0.827995,0.505666,0,0.798025,0.456926,-0.02155,0.802165,0.373379,-0.030236,0.842156,0.314269,-0.039163,0.878094,0.273895,-0.047209,0.814325,0.309701,-0.009057,0.810491,0.225303,-0.030379,0.807976,0.170315,-0.042194,0.809486,0.125331,-0.049492,0.851609,0.323504,-0.014057,0.880824,0.246473,-0.050845,0.865773,0.280443,-0.060843,0.854188,0.316992,-0.054857,0.880882,0.351643,-0.022711,0.889007,0.320469,-0.058031,0.858995,0.370448,-0.052203,0.847848,0.39699,-0.035796,0.901567,0.388664,-0.033426,0.9015,0.358522,-0.05214,0.877552,0.395236,-0.041728,0.869568,0.415994,-0.027736,1
1476,'2026/01/20 13:52:54:905',7,0.832076,0.503708,0,0.800012,0.456434,-0.021944,0.804096,0.371379,-0.029914,0.844776,0.312435,-0.037932,0.88142,0.272434,-0.045073,0.816725,0.305772,-0.008063,0.813124,0.221932,-0.029311,0.810336,0.167365,-0.040721,0.81217,0.121464,-0.047885,0.854772,0.319096,-0.012624,0.883316,0.243556,-0.049874,0.86792,0.281956,-0.059719,0.857053,0.318503,-0.053301,0.883854,0.346428,-0.020995,0.892373,0.315031,-0.057235,0.861468,0.367274,-0.051497,0.84997,0.39261,-0.034949,0.904785,0.382388,-0.031388,0.903028,0.356057,-0.051138,0.878646,0.394173,-0.041465,0.870787,0.41338,-0.027871,1
1477,'2026/01/20 13:52:54:951',7,0.838184,0.513201,0,0.807225,0.465212,-0.022877,0.81111,0.380207,-0.033022,0.8537,0.322939,-0.043086,0.89312,0.288595,-0.052483,0.826667,0.314106,-0.013988,0.824235,0.226515,-0.037511,0.821832,0.170553,-0.050573,0.824182,0.123599,-0.058965,0.863211,0.329228,-0.018744,0.890943,0.250443,-0.057628,0.874365,0.287592,-0.068046,0.864579,0.323914,-0.062475,0.89221,0.358355,-0.026935,0.902815,0.318908,-0.065064,0.868852,0.371949,-0.059204,0.855594,0.401853,-0.042392,0.914276,0.396948,-0.037112,0.914355,0.364552,-0.059329,0.888601,0.401676,-0.050107,0.879511,0.424355,-0.036428,1
1478,'2026/01/20 13:52:54:997',7,0.841124,0.514769,0,0.810813,0.467103,-0.023664,0.814213,0.381133,-0.033131,0.855872,0.319978,-0.042212,0.894753,0.28098,-0.050439,0.827561,0.315327,-0.012998,0.825337,0.227815,-0.036549,0.823776,0.170651,-0.049787,0.826999,0.122982,-0.058342,0.864804,0.330501,-0.016779,0.892718,0.258579,-0.055017,0.876122,0.298783,-0.064196,0.86592,0.335148,-0.058073,0.89394,0.359627,-0.024372,0.903856,0.327215,-0.061571,0.871762,0.37958,-0.053913,0.860036,0.407405,-0.036416,0.915002,0.397936,-0.034221,0.914627,0.369494,-0.055833,0.888938,0.407928,-0.045753,0.88014,0.429754,-0.031681,1
1479,'2026/01/20 13:52:55:027',7,0.839767,0.515997,0,0.809848,0.467368,-0.024282,0.813374,0.382882,-0.033838,0.85489,0.322699,-0.043102,0.893642,0.284951,-0.051524,0.826403,0.31692,-0.012009,0.824042,0.229649,-0.035533,0.822716,0.171486,-0.049423,0.8255,0.12387,-0.058312,0.863559,0.332519,-0.015599,0.893012,0.257919,-0.053422,0.877786,0.290211,-0.063699,0.867226,0.323846,-0.058451,0.892834,0.362092,-0.023128,0.902445,0.330209,-0.060526,0.870007,0.380716,-0.054141,0.857463,0.409133,-0.037187,0.913657,0.400818,-0.032972,0.914357,0.369552,-0.054811,0.888575,0.4075,-0.044893,0.87925,0.430516,-0.030752,1
1480,'2026/01/20 13:52:55:073',7,0.840382,0.516926,0,0.809719,0.468282,-0.023201,0.812885,0.382523,-0.03259,0.853909,0.321684,-0.041869,0.892634,0.281767,-0.050355,0.826507,0.318818,-0.011669,0.823782,0.231193,-0.035282,0.821778,0.17336,-0.048648,0.824708,0.125442,-0.057216,0.864076,0.333978,-0.015963,0.892267,0.258925,-0.05472,0.87434,0.298464,-0.063966,0.863119,0.337171,-0.057356,0.893429,0.363527,-0.024146,0.901322,0.329076,-0.061402,0.868879,0.381229,-0.053381,0.858047,0.41042,-0.035251,0.914476,0.402186,-0.034594,0.913224,0.370075,-0.055701,0.887512,0.408156,-0.04491,0.87964,0.430829,-0.030226,1
1481,'2026/01/20 13:52:55:105',7,0.83975,0.518286,0,0.810184,0.468773,-0.02189,0.813688,0.384471,-0.030832,0.854762,0.324859,-0.039918,0.892701,0.285748,-0.048438,0.82716,0.319064,-0.010448,0.824751,0.23192,-0.033186,0.823203,0.173548,-0.046636,0.825656,0.125805,-0.055447,0.864359,0.335196,-0.015339,0.892997,0.259164,-0.052825,0.876023,0.296984,-0.062388,0.864026,0.335858,-0.056504,0.893595,0.365689,-0.02388,0.903931,0.326981,-0.060536,0.871705,0.378733,-0.052974,0.858985,0.409988,-0.035433,0.914329,0.405515,-0.034491,0.914532,0.369325,-0.056051,0.889052,0.407475,-0.045493,0.87979,0.432461,-0.030954,1
1482,'2026/01/20 13:52:55:152',7,0.841665,0.519821,0,0.812017,0.47061,-0.022921,0.815172,0.385337,-0.032661,0.856749,0.325268,-0.042075,0.895487,0.284996,-0.050768,0.828368,0.319164,-0.012587,0.826354,0.231348,-0.035995,0.824541,0.173649,-0.049479,0.827475,0.12591,-0.058374,0.866289,0.334797,-0.016937,0.893312,0.261416,-0.055041,0.875365,0.3038,-0.064065,0.864883,0.342767,-0.057802,0.895801,0.365019,-0.024969,0.905159,0.326838,-0.061566,0.872612,0.379599,-0.052979,0.861383,0.409085,-0.035077,0.916864,0.404594,-0.03519,0.914631,0.371563,-0.056703,0.888748,0.410402,-0.04592,0.880753,0.43355,-0.031334,1
1483,'2026/01/20 13:52:55:198',7,0.840211,0.520157,0,0.811331,0.471739,-0.024558,0.815188,0.38607,-0.035185,0.856782,0.325655,-0.045252,0.896301,0.286182,-0.054392,0.828354,0.321134,-0.015215,0.827008,0.231876,-0.0397,0.825553,0.173689,-0.053743,0.829039,0.125702,-0.062933,0.865835,0.337289,-0.018944,0.894294,0.264601,-0.057745,0.877048,0.302616,-0.067025,0.867403,0.337523,-0.061183,0.895074,0.367476,-0.026521,0.90432,0.333328,-0.063946,0.871219,0.3854,-0.055395,0.86025,0.413378,-0.037416,0.916017,0.406613,-0.036471,0.915518,0.374462,-0.058331,0.889485,0.412795,-0.047394,0.881572,0.435078,-0.03271,1
1484,'2026/01/20 13:52:55:246',7,0.841525,0.52,0,0.810231,0.47203,-0.024551,0.812961,0.387031,-0.035294,0.854235,0.327069,-0.045569,0.893381,0.28871,-0.054772,0.829249,0.323623,-0.015993,0.827463,0.232719,-0.040354,0.826415,0.174178,-0.053997,0.829941,0.125733,-0.062825,0.866651,0.338681,-0.019609,0.894654,0.267135,-0.058009,0.878667,0.302035,-0.067342,0.869372,0.33498,-0.061865,0.895693,0.367582,-0.026973,0.903245,0.335803,-0.063888,0.870218,0.386385,-0.05564,0.858972,0.414167,-0.03808,0.91678,0.405213,-0.036746,0.913634,0.376579,-0.057965,0.887985,0.413033,-0.04731,0.880552,0.434356,-0.033004,1
1485,'2026/01/20 13:52:55:292',7,0.841119,0.51943,0,0.810211,0.471928,-0.02512,0.813511,0.386922,-0.035589,0.85538,0.327492,-0.045459,0.894333,0.289724,-0.054296,0.828397,0.322982,-0.015226,0.827124,0.2334,-0.039191,0.826278,0.174787,-0.05307,0.829571,0.126477,-0.062144,0.865814,0.338068,-0.018461,0.894348,0.265903,-0.056257,0.879235,0.298231,-0.066114,0.869975,0.329759,-0.061125,0.89506,0.367122,-0.025505,0.903928,0.334464,-0.062298,0.870832,0.384602,-0.054804,0.858698,0.412564,-0.037725,0.916237,0.405055,-0.034991,0.913923,0.376156,-0.05665,0.888029,0.412741,-0.046502,0.879863,0.4344,-0.032473,1
1486,'2026/01/20 13:52:55:340',7,0.840607,0.519447,0,0.810456,0.471603,-0.024137,0.814227,0.385941,-0.034142,0.855726,0.325887,-0.043692,0.894078,0.2873,-0.052391,0.828626,0.322647,-0.014305,0.827114,0.233699,-0.037816,0.826155,0.175444,-0.051344,0.829386,0.127444,-0.060237,0.866217,0.338373,-0.018089,0.894783,0.264664,-0.056192,0.878439,0.300699,-0.065853,0.868207,0.335695,-0.06034,0.895467,0.368276,-0.025585,0.904254,0.333171,-0.062689,0.871059,0.384265,-0.055084,0.859029,0.41305,-0.037682,0.916326,0.406902,-0.03533,0.914534,0.374701,-0.05707,0.888684,0.411744,-0.046683,0.880648,0.4342,-0.032397,1
1487,'2026/01/20 13:52:55:386',7,0.84362,0.522592,0,0.81277,0.474298,-0.023279,0.816524,0.390437,-0.033386,0.858258,0.333527,-0.043254,0.896809,0.29917,-0.052299,0.832388,0.32548,-0.015274,0.831021,0.234475,-0.039031,0.830897,0.177033,-0.051984,0.83472,0.129674,-0.060111,0.869887,0.340034,-0.019494,0.898253,0.262677,-0.057511,0.883499,0.299374,-0.067263,0.873628,0.336049,-0.061483,0.899006,0.369517,-0.027159,0.907283,0.334954,-0.064,0.875458,0.384645,-0.057898,0.863463,0.412958,-0.041366,0.919838,0.407943,-0.036874,0.917878,0.379562,-0.05796,0.892628,0.414755,-0.0485,0.883892,0.436649,-0.034822,1
1488,'2026/01/20 13:52:55:431',7,0.843155,0.523454,0,0.81316,0.473582,-0.024915,0.816718,0.389219,-0.035861,0.858535,0.330356,-0.046332,0.897754,0.291976,-0.05582,0.833021,0.326541,-0.015794,0.831654,0.235513,-0.04007,0.831627,0.17629,-0.054079,0.835551,0.127908,-0.063039,0.869907,0.342066,-0.019185,0.897729,0.269015,-0.056937,0.883103,0.299847,-0.066727,0.874096,0.332085,-0.061713,0.898683,0.372004,-0.026328,0.906205,0.338401,-0.063367,0.873207,0.387802,-0.055958,0.861063,0.41726,-0.038749,0.919414,0.411237,-0.035818,0.917821,0.379817,-0.057606,0.891845,0.415931,-0.047184,0.883149,0.439424,-0.032776,1
1489,'2026/01/20 13:52:55:480',7,0.84316,0.523411,0,0.81338,0.47388,-0.024694,0.817094,0.389399,-0.035087,0.859395,0.330725,-0.045012,0.899082,0.293717,-0.054002,0.832558,0.326677,-0.014699,0.831303,0.236349,-0.038749,0.831427,0.177072,-0.052926,0.835648,0.128731,-0.062234,0.869384,0.342568,-0.018202,0.898219,0.269774,-0.056353,0.88316,0.30305,-0.066339,0.873741,0.336799,-0.061285,0.898039,0.372393,-0.025479,0.90723,0.337928,-0.06237,0.87443,0.387545,-0.05468,0.862264,0.416259,-0.037394,0.918719,0.411388,-0.035176,0.91767,0.380288,-0.056861,0.89166,0.416284,-0.046524,0.883147,0.438518,-0.032317,1
1490,'2026/01/20 13:52:55:525',7,0.843258,0.523614,0,0.813958,0.473325,-0.02384,0.818846,0.38818,-0.034384,0.860487,0.328815,-0.044569,0.899987,0.290183,-0.053792,0.834183,0.326777,-0.015166,0.832878,0.235851,-0.039263,0.832105,0.177584,-0.052838,0.836151,0.129721,-0.061591,0.871232,0.342761,-0.01908,0.898528,0.271711,-0.057349,0.88186,0.307808,-0.06661,0.872788,0.341881,-0.06104,0.900004,0.372857,-0.026659,0.906902,0.339347,-0.063372,0.873596,0.38987,-0.054791,0.862759,0.418071,-0.037017,0.920617,0.411674,-0.036564,0.917924,0.380582,-0.057431,0.891949,0.416934,-0.046181,0.88476,0.438883,-0.031439,1
1491,'2026/01/20 13:52:55:572',7,0.845686,0.525006,0,0.815032,0.474985,-0.024362,0.819069,0.389546,-0.03451,0.861513,0.330621,-0.044204,0.901143,0.293375,-0.05307,0.834058,0.327689,-0.014762,0.832686,0.236949,-0.038827,0.832487,0.177974,-0.05307,0.836569,0.129628,-0.062475,0.871406,0.343804,-0.01829,0.898482,0.271032,-0.055651,0.883603,0.304128,-0.065208,0.87535,0.336461,-0.060246,0.900252,0.374053,-0.025597,0.90818,0.339047,-0.062014,0.874937,0.388964,-0.053888,0.863133,0.41773,-0.036579,0.920858,0.413194,-0.035281,0.919049,0.381617,-0.05691,0.89292,0.417811,-0.046371,0.884729,0.440107,-0.03211,1
1492,'2026/01/20 13:52:55:618',7,0.844867,0.524584,0,0.814227,0.474528,-0.024428,0.819187,0.389403,-0.034862,0.861374,0.330668,-0.044981,0.900906,0.293576,-0.054108,0.835129,0.329747,-0.015445,0.833664,0.237049,-0.039581,0.833502,0.177565,-0.053129,0.837743,0.129103,-0.061739,0.872268,0.345081,-0.018966,0.900246,0.271152,-0.056893,0.884719,0.303096,-0.066018,0.875497,0.336303,-0.060287,0.901179,0.374757,-0.026275,0.907175,0.342095,-0.06263,0.874085,0.391841,-0.054377,0.863018,0.420755,-0.036663,0.922125,0.413125,-0.036027,0.919498,0.382854,-0.056627,0.893705,0.418255,-0.045672,0.886221,0.440017,-0.031108,1
1493,'2026/01/20 13:52:55:665',7,0.844578,0.525108,0,0.815046,0.476017,-0.024945,0.818467,0.391792,-0.035416,0.860339,0.333681,-0.045325,0.89988,0.297461,-0.054222,0.834439,0.328553,-0.015351,0.834049,0.237373,-0.03933,0.834422,0.178192,-0.05352,0.838532,0.129833,-0.062845,0.871406,0.344811,-0.018476,0.899787,0.271934,-0.05543,0.88539,0.30289,-0.065022,0.876895,0.334091,-0.060241,0.90008,0.375178,-0.025408,0.908599,0.341166,-0.061622,0.875672,0.390053,-0.054051,0.863763,0.418503,-0.037101,0.920774,0.414467,-0.034757,0.919718,0.382897,-0.056353,0.893902,0.417754,-0.046229,0.885522,0.439839,-0.032267,1
1494,'2026/01/20 13:52:55:713',7,0.841738,0.525267,0,0.813071,0.474901,-0.023472,0.816295,0.391476,-0.033735,0.85957,0.335312,-0.043597,0.899498,0.301721,-0.052703,0.832848,0.326595,-0.014901,0.832307,0.23672,-0.038687,0.832414,0.17845,-0.053018,0.836367,0.130251,-0.062783,0.870429,0.342574,-0.019032,0.900014,0.266866,-0.056288,0.882514,0.304133,-0.065583,0.871581,0.340311,-0.060236,0.898999,0.37331,-0.026741,0.910652,0.33497,-0.06219,0.876288,0.384402,-0.054018,0.86326,0.413605,-0.036905,0.918881,0.413577,-0.036784,0.918904,0.380197,-0.057779,0.892437,0.414707,-0.047565,0.883764,0.436762,-0.033754,1
1495,'2026/01/20 13:52:55:758',7,0.843243,0.525928,0,0.812937,0.476934,-0.024459,0.815421,0.392549,-0.034507,0.859236,0.335676,-0.043993,0.900098,0.302101,-0.052717,0.832966,0.327435,-0.014277,0.831803,0.237495,-0.037572,0.831557,0.17911,-0.051341,0.83529,0.130764,-0.060708,0.869939,0.343257,-0.017824,0.898794,0.26775,-0.055101,0.881452,0.304251,-0.064769,0.870945,0.339917,-0.059624,0.897937,0.373188,-0.025056,0.909786,0.334118,-0.061314,0.875363,0.383293,-0.053919,0.862488,0.412176,-0.037135,0.917693,0.412451,-0.034634,0.915862,0.380055,-0.056343,0.889396,0.415127,-0.046718,0.881354,0.437235,-0.033206,1
1496,'2026/01/20 13:53:06:489',8,0.822486,0.566365,0.000001,0.787493,0.512688,-0.025152,0.786678,0.437118,-0.036606,0.837434,0.395089,-0.048996,0.881489,0.380292,-0.060497,0.803512,0.354816,-0.020223,0.791672,0.259482,-0.040355,0.785521,0.200989,-0.051413,0.78209,0.151735,-0.058125,0.845455,0.360222,-0.024192,0.875174,0.260204,-0.0467,0.891982,0.198982,-0.06112,0.909875,0.14915,-0.067106,0.875125,0.390786,-0.03159,0.890756,0.354729,-0.064993,0.865059,0.40084,-0.071536,0.852516,0.432325,-0.065196,0.897103,0.43434,-0.040834,0.904755,0.404704,-0.063703,0.880034,0.43424,-0.061629,0.865155,0.458764,-0.054112,2
1497,'2026/01/20 13:53:06:531',8,0.822564,0.566769,0.000001,0.787581,0.512693,-0.025884,0.786662,0.436687,-0.037317,0.837969,0.394204,-0.049558,0.882665,0.379651,-0.060795,0.803289,0.354389,-0.019973,0.791779,0.258934,-0.04002,0.785678,0.200575,-0.050971,0.782268,0.151273,-0.057583,0.845329,0.360063,-0.023661,0.875251,0.260143,-0.046084,0.892207,0.198845,-0.060443,0.910021,0.149122,-0.066301,0.874947,0.390788,-0.030924,0.890926,0.356272,-0.064688,0.86498,0.40318,-0.071282,0.852144,0.435027,-0.064755,0.896872,0.434643,-0.040105,0.905025,0.405909,-0.063291,0.880643,0.436559,-0.061176,0.866146,0.46168,-0.053485,2
1498,'2026/01/20 13:53:06:578',8,0.82219,0.566716,0.000001,0.787605,0.512146,-0.025941,0.787798,0.435493,-0.036924,0.839997,0.393183,-0.048551,0.884754,0.37826,-0.059165,0.802943,0.354331,-0.019766,0.791841,0.258367,-0.039147,0.78594,0.199837,-0.049466,0.782584,0.150704,-0.055535,0.845021,0.360453,-0.022977,0.875332,0.260238,-0.044731,0.892289,0.198795,-0.058669,0.910037,0.149376,-0.064201,0.874598,0.391241,-0.029749,0.89063,0.357341,-0.062972,0.864837,0.40288,-0.069882,0.852158,0.433588,-0.063633,0.896698,0.434496,-0.038403,0.905164,0.40574,-0.061116,0.880808,0.435752,-0.059094,0.866228,0.460207,-0.051553,2
1499,'2026/01/20 13:53:06:628',8,0.821575,0.56687,0.000001,0.787363,0.512649,-0.024908,0.787438,0.435491,-0.03592,0.839167,0.393061,-0.047915,0.883884,0.379282,-0.059024,0.803183,0.354687,-0.019612,0.791757,0.258861,-0.039335,0.785709,0.200167,-0.049918,0.782054,0.150854,-0.056217,0.844879,0.360471,-0.023497,0.875358,0.260109,-0.045698,0.89208,0.198495,-0.059689,0.909491,0.148907,-0.065236,0.874336,0.391049,-0.030807,0.890392,0.355115,-0.064139,0.864543,0.400967,-0.070484,0.85197,0.432553,-0.063827,0.89614,0.434257,-0.039941,0.904133,0.404873,-0.062738,0.879405,0.434595,-0.060465,0.864808,0.459473,-0.052685,2
1500,'2026/01/20 13:53:06:672',8,0.822182,0.566013,0.000001,0.787622,0.514479,-0.024797,0.786523,0.436753,-0.035307,0.837822,0.393288,-0.046702,0.882895,0.380851,-0.057145,0.803047,0.353767,-0.019845,0.791216,0.257792,-0.038777,0.784885,0.199673,-0.048562,0.781182,0.150595,-0.054445,0.845015,0.359534,-0.023724,0.875274,0.259187,-0.045209,0.89207,0.197983,-0.058357,0.909418,0.14892,-0.063445,0.874537,0.390152,-0.031024,0.891249,0.354653,-0.063904,0.865343,0.400728,-0.070049,0.852362,0.431953,-0.06348,0.896498,0.433092,-0.040172,0.905075,0.404786,-0.063011,0.880655,0.434755,-0.06108,0.866238,0.459125,-0.053704,2
1501,'2026/01/20 13:53:06:719',8,0.821466,0.565759,0.000001,0.78785,0.510913,-0.024819,0.787789,0.434518,-0.035917,0.839048,0.391848,-0.048013,0.883592,0.378154,-0.05917,0.802546,0.354312,-0.019586,0.791091,0.258563,-0.039218,0.78509,0.200288,-0.0496,0.781419,0.151352,-0.055663,0.844119,0.360073,-0.023402,0.874659,0.259656,-0.045433,0.891435,0.198021,-0.059124,0.908786,0.148594,-0.064407,0.873621,0.390667,-0.030646,0.889525,0.355561,-0.063694,0.863459,0.400147,-0.070144,0.850653,0.430811,-0.063606,0.895311,0.433813,-0.039708,0.903257,0.405103,-0.062079,0.87829,0.433445,-0.059851,0.863418,0.457044,-0.05219,2
1502,'2026/01/20 13:53:06:766',8,0.820578,0.565546,0.000001,0.786212,0.51259,-0.025206,0.785497,0.435782,-0.036001,0.836889,0.392379,-0.047667,0.882126,0.380426,-0.058403,0.802435,0.35366,-0.01966,0.791479,0.257601,-0.03907,0.78534,0.199115,-0.049384,0.781729,0.149812,-0.055531,0.844437,0.359633,-0.023354,0.874839,0.259447,-0.045131,0.891565,0.198203,-0.058493,0.909148,0.149322,-0.06364,0.874011,0.390443,-0.030579,0.889634,0.354839,-0.063699,0.863742,0.400201,-0.069987,0.851454,0.431395,-0.063356,0.896074,0.433715,-0.03969,0.903821,0.40453,-0.062304,0.879347,0.433734,-0.060137,0.865547,0.4581,-0.052541,2
1503,'2026/01/20 13:53:06:812',8,0.821049,0.56518,0.000001,0.786912,0.511734,-0.025179,0.786431,0.43518,-0.036155,0.837995,0.392249,-0.048014,0.883326,0.37934,-0.058919,0.802686,0.353442,-0.019473,0.791551,0.258232,-0.039075,0.78543,0.200128,-0.049629,0.781827,0.151064,-0.055929,0.844438,0.359402,-0.023151,0.87492,0.259629,-0.045088,0.891477,0.19854,-0.058797,0.908693,0.149586,-0.064227,0.87386,0.389876,-0.030344,0.890721,0.355877,-0.063531,0.864715,0.401357,-0.069849,0.851761,0.432581,-0.063247,0.895794,0.432735,-0.039423,0.904444,0.404751,-0.061983,0.880296,0.434516,-0.059701,0.866223,0.459135,-0.052025,2
1504,'2026/01/20 13:53:06:843',8,0.821392,0.565151,0.000001,0.786606,0.510715,-0.025105,0.786295,0.434367,-0.035919,0.838294,0.391362,-0.047606,0.883522,0.37743,-0.058361,0.802073,0.354191,-0.019146,0.79125,0.258395,-0.038331,0.785406,0.200033,-0.04866,0.781891,0.150867,-0.054853,0.844098,0.359979,-0.022675,0.874783,0.259792,-0.044188,0.891428,0.198206,-0.058073,0.908634,0.148937,-0.063794,0.873649,0.390362,-0.029696,0.889536,0.355668,-0.062427,0.863733,0.399499,-0.06945,0.851035,0.430144,-0.063558,0.895594,0.433114,-0.038566,0.903811,0.403328,-0.060986,0.879481,0.431853,-0.059211,0.864935,0.456411,-0.052039,2
1505,'2026/01/20 13:53:06:889',8,0.821851,0.565082,0.000001,0.787589,0.512605,-0.024357,0.785702,0.436086,-0.035341,0.836526,0.391457,-0.047326,0.882146,0.377226,-0.058402,0.802318,0.354947,-0.01937,0.79164,0.258363,-0.03847,0.785779,0.199951,-0.048643,0.78232,0.150896,-0.054818,0.843991,0.360669,-0.023191,0.874472,0.259803,-0.044504,0.890862,0.198445,-0.057914,0.907993,0.149278,-0.063421,0.873525,0.391072,-0.030351,0.888188,0.353239,-0.062646,0.862254,0.397486,-0.068692,0.849951,0.428829,-0.062332,0.895753,0.43375,-0.039296,0.901677,0.402573,-0.06155,0.87699,0.431119,-0.059336,0.862898,0.456008,-0.05191,2
1506,'2026/01/20 13:53:06:936',8,0.820646,0.566284,0.000001,0.786938,0.512612,-0.023853,0.785537,0.435657,-0.034446,0.835963,0.391709,-0.046258,0.8813,0.379655,-0.057226,0.802404,0.354755,-0.018346,0.791979,0.25846,-0.037713,0.786009,0.199866,-0.048335,0.782593,0.150574,-0.054721,0.843845,0.360856,-0.022518,0.87446,0.260099,-0.043932,0.891182,0.198547,-0.057521,0.909095,0.148977,-0.06307,0.87336,0.391771,-0.030087,0.888629,0.353529,-0.062443,0.86289,0.397706,-0.068587,0.850768,0.42936,-0.062086,0.895325,0.435079,-0.039443,0.902678,0.402276,-0.06135,0.878465,0.42967,-0.05884,0.864501,0.45452,-0.051131,2
